"Campaign name","Campaign ID","Ad set name","Ad set ID","Ad name","Ad ID",Day,Placement,"Impression device",Platform,"Conversion device","Amount spent (USD)",Reach,Impressions,Starts,Ends,"Attribution setting",Frequency,"Result type",Results,"CPC (cost per link click)","CTR (all)","CPM (cost per 1,000 impressions)","Result rate",Views,"Clicks (all)","CPC (all)","Video average play time","Video plays at 25%","Video plays at 50%","Video plays at 75%","Video plays at 95%","Video plays at 100%","Cost per post engagement",ThruPlays,"Video plays","3-second video plays","Unique 2-second continuous video plays","Link clicks","Cost per ThruPlay","Cost per 3-second video play","Cost per 2-second continuous video play","CTR (link click-through rate)","Unique CTR (link click-through rate)","Outbound CTR (click-through rate)","Instagram profile visits","Cost per app activation","App installs","Cost per app install","App activations conversion value","App activations","Purchase ROAS (return on ad spend)","Ratings submitted","Mobile app installs","In-app sessions conversion value","In-app sessions","In-app purchases","In-app registrations completed","In-app trials started","In-app subscriptions conversion value","Purchases rate per landing page views","Purchases rate per link clicks","Landing page views rate per link clicks","Reporting starts","Reporting ends"
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2F_STC_QF_BOOK2_T1,120246474118380003,2026-06-29,Feed,iphone,instagram,iphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-29,2026-06-29
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2F_STC_QF_BOOK2_T1,120246474118380003,2026-06-29,"Ads on Facebook Reels",android_smartphone,facebook,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-29,2026-06-29
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2F_STC_QF_BOOK2_T1,120246474118380003,2026-06-29,"Instagram Stories",iphone,instagram,iphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-29,2026-06-29
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2F_STC_QF_BOOK2_T1,120246474118380003,2026-06-29,"Search results",iphone,facebook,iphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-29,2026-06-29
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-06,"Facebook Reels",iphone,facebook,iphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-06
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2F_STC_QF_BOOK2_T1,120246474118380003,2026-06-29,Feed,iphone,facebook,iphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-29,2026-06-29
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2F_STC_QF_BOOK2_T1,120246474118380003,2026-06-29,"Threads feed",iphone,threads,iphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-29,2026-06-29
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2F_STC_QF_BOOK2_T1,120246474118380003,2026-06-30,Feed,android_smartphone,facebook,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-06-30
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2F_STC_QF_BOOK2_T1,120246474118380003,2026-06-29,Feed,other,facebook,other,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-29,2026-06-29
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2F_STC_QF_BOOK2_T1,120246474118380003,2026-06-29,"In-stream reels",android_smartphone,facebook,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-29,2026-06-29
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-06-30,Feed,android_smartphone,facebook,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-06-30
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2F_STC_QF_BOOK2_T1,120246474118380003,2026-06-30,"Instagram Reels",android_smartphone,instagram,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-06-30
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2F_STC_QF_BOOK2_T1,120246474118380003,2026-06-30,Feed,ipad,facebook,ipad,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-06-30
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2F_STC_QF_BOOK2_T1,120246474118380003,2026-06-30,Feed,android_smartphone,instagram,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-06-30
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2F_STC_QF_BOOK2_T1,120246474118380003,2026-06-30,"Facebook Stories",android_smartphone,facebook,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-06-30
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2F_STC_QF_BOOK2_T1,120246474118380003,2026-06-30,"Facebook Reels",android_smartphone,facebook,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-06-30
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2F_STC_QF_BOOK2_T1,120246474118380003,2026-06-30,"Instagram Reels",iphone,instagram,iphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-30,2026-06-30
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-02,Feed,android_smartphone,facebook,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02,2026-07-02
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2F_STC_QF_BOOK2_T1,120246474118380003,2026-07-01,Feed,ipad,facebook,ipad,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-01,2026-07-01
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-02,"Facebook Reels",android_smartphone,facebook,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02,2026-07-02
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-06,"Ads on Facebook Reels",android_smartphone,facebook,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-06
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-05,Feed,android_smartphone,facebook,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-05,2026-07-05
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-05,"Facebook Reels",android_smartphone,facebook,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-05,2026-07-05
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-05,Feed,iphone,facebook,iphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-05,2026-07-05
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-05,"Instagram Stories",iphone,instagram,iphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-05,2026-07-05
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-05,"Facebook Reels",iphone,facebook,iphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-05,2026-07-05
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-06,"Instagram Reels",android_smartphone,instagram,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-06
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-06,Feed,desktop,facebook,desktop,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-06
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-06,"Ads on Facebook Reels",iphone,facebook,iphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-06
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-06,"Native, banner & interstitial",android_smartphone,audience_network,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-06
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-06,Feed,ipad,facebook,ipad,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-06
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-05,"Facebook Stories",iphone,facebook,iphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-05,2026-07-05
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-06,Feed,iphone,instagram,iphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-06
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-06,"Facebook Reels",android_smartphone,facebook,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-06
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-02,"Instagram Stories",iphone,instagram,iphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02,2026-07-02
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-06,Feed,iphone,facebook,iphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-06
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-06,"Instagram Stories",iphone,instagram,iphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-06
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-06,Feed,android_smartphone,facebook,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-06
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-06,Feed,android_tablet,facebook,android_tablet,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-06
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-06,"In-stream reels",android_smartphone,facebook,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-06
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-06,"Search results",android_smartphone,facebook,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-06
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-06,"Instagram Reels",iphone,instagram,iphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-06
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-05,"Ads on Facebook Reels",android_smartphone,facebook,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-05,2026-07-05
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-06,Feed,android_smartphone,instagram,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-06,2026-07-06
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-05,"Native, banner & interstitial",android_smartphone,audience_network,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-05,2026-07-05
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-03,"Instagram Reels",android_smartphone,instagram,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-03,2026-07-03
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-02,"Instagram Reels",android_smartphone,instagram,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02,2026-07-02
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2F_STC_QF_BOOK2_T1,120246474118380003,2026-07-02,Feed,android_smartphone,facebook,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-02,2026-07-02
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-03,Feed,android_smartphone,facebook,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-03,2026-07-03
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-03,"Instagram Reels",iphone,instagram,iphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-03,2026-07-03
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-03,"Facebook Reels",android_smartphone,facebook,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-03,2026-07-03
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-03,"Native, banner & interstitial",android_smartphone,audience_network,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-03,2026-07-03
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-05,Feed,ipad,instagram,ipad,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-05,2026-07-05
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-03,"Right column",desktop,facebook,desktop,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-03,2026-07-03
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-03,"Facebook Reels",iphone,facebook,iphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-03,2026-07-03
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-03,Feed,iphone,facebook,iphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-03,2026-07-03
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-03,Feed,iphone,instagram,iphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-03,2026-07-03
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-04,"Instagram Reels",android_smartphone,instagram,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-04,2026-07-04
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-05,Feed,desktop,facebook,desktop,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-05,2026-07-05
BOOK2_LEAD_JUN26_QUIZ_V3,120246474118350003,ABP_TOF_1865_USA_CONTROL_BOOK2_V3,120246474118390003,C2E_STC_QF_BOOK2_T2,120246474118340003,2026-07-04,"Ads on Facebook Reels",android_smartphone,facebook,android_smartphone,,,,2026-06-17,Ongoing,"7-day click, 1-day view, or 1-day engaged-view",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-04,2026-07-04
